Unnamed: 0,sexo,tipo_de_emprendimiento,idea_negocio,barrio,estrato,comuna_ciudadano,fecha_de_beneficio,monto_del_credito,línea_credito
9966,femenino,comercio,variedades,popular,1,1.0,18/10/2017,4400000.0,credioportuno
9967,femenino,comercio,variedades,cabecera san cristobal,1,60.0,11/05/2018,800000.0,microempresarial
9968,femenino,servicio,peluqueria,campo valdes no. 1,1,4.0,5/02/2018,7000000.0,microempresarial
9970,masculino,industria,carpinteria,aranjuez,3,4.0,8/05/2017,7377000.0,microempresarial
9971,femenino,comercio,fabrica de ,popular,2,1.0,13/05/2019,7300000.0,microempresarial
9972,femenino,comercio,comidas rapidas,moravia,2,4.0,23/06/2017,7377000.0,microempresarial
9974,femenino,industria,fabrica de ,cabecera san antonio ,2,80.0,13/05/2016,3400000.0,microempresarial
9975,masculino,comercio,tienda,versalles no. 1,1,3.0,20/11/2018,5000000.0,microempresarial
9976,masculino,servicio,comidas rapidas,manrique central no. 1,2,4.0,10/06/2019,8000000.0,microempresarial
9977,femenino,comercio,almacen de ropa en ,robledo,1,7.0,23/03/2017,7377000.0,microempresarial
9978,femenino,industria,fabrica de ,olaya herrera,1,7.0,17/05/2018,5000000.0,microempresarial
9979,masculino,servicio,servicios ,belen,3,16.0,22/02/2019,8281000.0,microempresarial
9980,femenino,comercio,tienda,robledo,1,7.0,30/01/2018,4000000.0,microempresarial
9981,femenino,industria,fabrica de ,castilla,3,5.0,15/02/2018,4000000.0,microempresarial
9982,femenino,industria,fabrica de ,carpinelo,1,1.0,4/04/2018,3000000.0,microempresarial
9983,masculino,servicio,variedades,granizal,2,1.0,21/07/2017,7370000.0,microempresarial
9984,femenino,comercio,variedades,belen,3,16.0,28/06/2017,7000000.0,microempresarial
9985,masculino,industria,fabrica de ,cabecera san antonio ,2,80.0,15/08/2018,4000000.0,microempresarial
9986,femenino,servicio,mantenimiento en ,tejelo,3,5.0,25/10/2017,7000000.0,microempresarial
9987,femenino,servicio,variedades,francisco antonio zea,2,5.0,21/09/2016,68400000.0,microempresarial
9988,masculino,comercio,venta de lacteos,robledo,1,7.0,3/06/2016,6890000.0,microempresarial
9989,femenino,comercio,almacen de ropa en ,buenos aires,3,9.0,27/11/2017,7000000.0,microempresarial
9990,masculino,servicio,barberia,villa_niza,2,2.0,26/04/2018,7800000.0,microempresarial
9991,femenino,comercio,cafeteria,cabecera san antonio ,3,80.0,31/01/2019,7000000.0,microempresarial
9992,femenino,comercio,variedades,san javier no.1,1,13.0,20/06/2018,7000000.0,microempresarial
9993,femenino,comercio,peluqueria,calasanz,2,12.0,30/10/2018,7600000.0,microempresarial
9994,femenino,comercio,comidas rapidas,manrique central no. 1,3,4.0,2016/10/21,4000000.0,microempresarial
9995,femenino,servicio,tienda,la francia,2,2.0,4/09/2017,5000000.0,microempresarial
9996,femenino,industria,fabrica de ,barrio caicedo,3,9.0,4/04/2017,7300000.0,microempresarial
9997,femenino,comercio,carniceria,barrio caicedo,2,9.0,21/03/2017,7300000.0,microempresarial
9998,masculino,comercio,comidas rapidas,san javier no.1,3,13.0,18/07/2017,7377000.0,microempresarial
9999,masculino,comercio,almacen de ropa en ,nan,3,16.0,2017/10/12,7000000.0,microempresarial
10000,femenino,comercio,variedades,villa del socorro,1,2.0,23/05/2018,5000000.0,microempresarial
10001,femenino,industria,fabrica de calzado,nan,3,5.0,12/10/2017,7000000.0,microempresarial
10002,femenino,industria,fabrica de ,popular,2,1.0,21/04/2017,7370000.0,microempresarial
10003,masculino,servicio,variedades,villatina,2,8.0,19/03/2019,8000000.0,microempresarial
10004,masculino,agropecuaria,viveros ,el corazon,2,13.0,30/10/2017,14000000.0,agropecuaria
10005,masculino,industria,fabrica de ,el socorro,2,13.0,10/03/2016,6890000.0,microempresarial
10006,femenino,comercio,legumbreria,enciso,3,8.0,10/11/2016,6890000.0,microempresarial
10007,masculino,servicio,lavadero de ,cabecera san antonio ,3,80.0,27/02/2018,5000000.0,microempresarial
10009,femenino,industria,fabrica de ,doce de octubre no.1,1,6.0,15/04/2016,2000000.0,microempresarial
10010,masculino,servicio,recreativo-educativo,robledo,2,7.0,25/02/2016,5000000.0,microempresarial
10011,masculino,comercio,variedades,moravia,1,4.0,26/12/2017,3000000.0,microempresarial
10012,femenino,comercio,comidas rapidas,san javier no.1,2,13.0,19/04/2017,7000000.0,microempresarial
10013,masculino,comercio,variedades,buenos aires,3,9.0,22/09/2017,6000000.0,microempresarial
10014,femenino,industria,fabrica-de-,cabecera san cristobal,2,60.0,1/11/2017,7300000.0,microempresarial
10015,femenino,industria,fabrica de ,cabecera san cristobal,1,60.0,2018/04/23,1000000.0,microempresarial
10016,femenino,servicio,distribuidora de ,robledo,2,7.0,5/09/2016,5000000.0,microempresarial
10017,femenino,comercio,comidas rapidas,doce de octubre no.1,2,6.0,9/08/2016,6890000.0,microempresarial
10018,femenino,industria,fabrica de ,moravia,1,4.0,12/06/2018,6000000.0,microempresarial
10019,femenino,comercio,almacen de ropa en ,santander,2,6.0,28/02/2018,3000000.0,microempresarial
10020,masculino,comercio,miscelanea,la floresta,3,12.0,2018/07/18,1000000.0,microempresarial
10021,masculino,comercio,tienda,manrique central no. 2,2,3.0,15/06/2018,2000000.0,microempresarial
10022,femenino,servicio,restaurante,villa hermosa,3,8.0,1/06/2018,6000000.0,microempresarial
10023,femenino,comercio,restaurante,doce de octubre no.1,2,6.0,6/03/2017,7000000.0,microempresarial
10024,femenino,industria,fabrica de ,enciso,1,8.0,3/05/2017,5000000.0,microempresarial
10025,femenino,comercio,comidas rapidas,san pablo,2,1.0,2018/09/20,7800000.0,microempresarial
10026,femenino,servicio,mantenimiento en ,popular,1,1.0,3/08/2018,780000.0,microempresarial
10027,femenino,industria,fabrica de ,buenos aires,3,9.0,31/07/2017,7377000.0,microempresarial
10028,masculino,comercio,variedades,castilla,3,5.0,16/03/2018,7000000.0,microempresarial
10029,femenino,nan,variedades,andalucia,3,2.0,14/10/2016,6000000.0,microempresarial
10030,femenino,comercio,tienda de helados,manrique central no. 2,3,3.0,5/05/2016,4000000.0,microempresarial
10031,masculino,comercio,fabrica de helados,robledo,1,7.0,16/11/2016,6000000.0,microempresarial
10032,femenino,industria,fabrica de ,nan,2,13.0,21/12/2016,5000000.0,microempresarial
10033,femenino,comercio,almacen de ropa en ,aranjuez,3,4.0,4/09/2017,3000000.0,microempresarial
10034,femenino,industria,fabrica de ,aranjuez,1,4.0,23/01/2017,7000000.0,microempresarial
10035,masculino,comercio,almacen de ropa en ,popular,2,1.0,29/10/2018,7800000.0,microempresarial
10036,femenino,comercio,almacen de ropa en ,manrique central no. 1,1,4.0,2019/02/13,8280000.0,microempresarial
10037,femenino,servicio,cafe e internet,santa ines,2,3.0,9/05/2018,2000000.0,microempresarial
10038,femenino,comercio,papeleria,playon de los ,2,2.0,19/12/2017,6000000.0,microempresarial
10039,femenino,servicio,cafe e internet,moravia,1,4.0,12/04/2018,2500000.0,microempresarial
10040,femenino,comercio,carpinteria,robledo,1,7.0,20/10/2017,7300000.0,microempresarial
10041,masculino,comercio,tienda,la milagrosa,3,9.0,3/03/2016,1500000.0,microempresarial
10042,femenino,comercio,legumbreria,villa del socorro,2,2.0,6/02/2019,7000000.0,microempresarial
10043,masculino,comercio,tienda,robledo,1,7.0,31/10/2016,6000000.0,microempresarial
10045,femenino,comercio,tienda de helados,robledo,2,7.0,11/04/2018,4000000.0,microempresarial
10046,masculino,servicio,hoteles-moteles-,la pradera,3,13.0,4/05/2017,7300000.0,microempresarial
10047,femenino,servicio,fabrica de arepas,san javier no.1,3,13.0,26/08/2016,1500000.0,microempresarial
10048,femenino,servicio,peluqueria,santander,2,6.0,27/07/2017,7000000.0,microempresarial
10049,femenino,comercio,comidas rapidas,20-de-julio,2,13.0,26/05/2017,6000000.0,microempresarial
10050,femenino,comercio,tienda,aranjuez,2,4.0,16/08/2017,7300000.0,microempresarial
10051,femenino,servicio,peluqueria,castilla,3,5.0,25/10/2018,7000000.0,microempresarial
10052,femenino,servicio,peluqueria,villa del socorro,2,2.0,5/12/2017,7000000.0,microempresarial
10053,femenino,industria,cafe e internet,robledo,2,7.0,28/02/2018,3000000.0,microempresarial
10054,femenino,comercio,papeleria,barrio caicedo,1,9.0,2018/01/15,5000000.0,microempresarial
10055,femenino,comercio,peluqueria,picacho,1,6.0,13/03/2018,7000000.0,microempresarial
10057,masculino,comercio,granero,cabecera san cristobal,1,60.0,18/07/2018,7000000.0,microempresarial
10058,masculino,comercio,tienda,manrique oriental,2,3.0,3/10/2018,6000000.0,microempresarial
10059,femenino,servicio,comidas rapidas,castilla,3,5.0,20/03/2018,7800000.0,microempresarial
10060,femenino,comercio,panaderia,villa hermosa,3,8.0,30/01/2018,2000000.0,microempresarial
10061,masculino,industria,fabrica de ,calasanz,1,12.0,22/05/2018,1500000.0,microempresarial
10062,femenino,comercio,venta de calzado,la francia,2,2.0,2017/02/3,7377000.0,microempresarial
10063,masculino,industria,fabrica de ,santander,2,6.0,2/08/2017,3000000.0,microempresarial
10064,femenino,industria,fabrica de ,el salvador,3,9.0,8/06/2016,6890000.0,microempresarial
10065,femenino,comercio,variedades,barrio caicedo,2,9.0,14/06/2017,6500000.0,microempresarial
10066,femenino,comercio,distribuidora de ,playon de los ,2,2.0,17/07/2018,5000000.0,microempresarial
10067,masculino,servicio,taller de mecanica,san pablo,1,1.0,5/09/2017,7300000.0,microempresarial
10068,femenino,industria,fabrica de ,manrique central no. 1,1,4.0,2019/05/8,8000000.0,microempresarial
10069,masculino,comercio,cerrajeria,juan xxiii la quiebra,1,13.0,22/05/2019,8000000.0,microempresarial
10070,femenino,industria,fabrica de calzado,barrio caicedo,1,9.0,26/07/2016,3000000.0,microempresarial
10071,femenino,comercio,fabrica de ,granizal,2,1.0,27/11/2017,7300000.0,microempresarial
10072,masculino,servicio,peluqueria,manrique oriental,2,3.0,29/04/2019,6000000.0,microempresarial
10073,femenino,comercio,tienda,aranjuez,2,4.0,1/02/2019,4500000.0,microempresarial
10074,femenino,industria,fabrica_de_,manrique central no. 1,2,4.0,25/08/2017,700000.0,microempresarial
10075,masculino,servicio,comidas rapidas,palmitas,1,50.0,25/04/2019,6000000.0,microempresarial
10077,femenino,comercio,comidas rapidas,manrique central no. 2,2,3.0,18/04/2017,4000000.0,microempresarial
10078,femenino,comercio,variedades,santa cruz,2,2.0,7/11/2018,5000000.0,microempresarial
10079,femenino,servicio,comidas rapidas,centro admtivo,1,10.0,8/04/2016,4136729.0,microempresarial
10081,masculino,comercio,comidas rapidas,barrio caicedo,1,9.0,13/06/2018,3000000.0,microempresarial
10082,femenino,industria,fabrica de ,campo valdes no. 1,3,4.0,7/03/2017,7377000.0,microempresarial
10083,masculino,industria,fabrica de calzado,san jose de la cima no.,1,3.0,22/11/2016,1000000.0,microempresarial
10084,masculino,comercio,variedades,robledo,1,7.0,23/06/2017,7000000.0,microempresarial
10085,masculino,servicio,gimnasio,popular,2,1.0,28/11/2017,7000000.0,microempresarial
10086,femenino,servicio,papeleria,buenos aires,1,9.0,29/09/2016,6500000.0,microempresarial
10087,femenino,comercio,almacen de ropa en ,toscana,2,5.0,6/06/2019,8000000.0,microempresarial
10088,masculino,comercio,variedades,aranjuez,2,4.0,14/07/2017,5000000.0,microempresarial
10089,masculino,servicio,mantenimiento en ,castilla,3,5.0,14/08/2018,7000000.0,microempresarial
10090,femenino,comercio,fabrica de alimentos,campo valdes no. 2,1,3.0,24/11/2017,3000000.0,microempresarial
10091,femenino,servicio,montallantas,el compromiso,1,1.0,3/03/2017,5000000.0,microempresarial
10092,femenino,comercio,tienda,doce de octubre no.1,2,6.0,30/01/2018,3500000.0,microempresarial
10093,masculino,comercio,papeleria,aranjuez,3,4.0,10/02/2016,4980000.0,microempresarial
10095,femenino,comercio,almacen de ropa en ,robledo,2,7.0,2018/02/15,6000000.0,microempresarial
10096,femenino,comercio,comidas rapidas,guayabal,3,15.0,14/02/2018,7812000.0,microempresarial
10097,masculino,servicio,barberia,cabecera san cristobal,2,60.0,21/04/2017,7000000.0,microempresarial
10098,femenino,comercio,comidas rapidas,robledo,2,7.0,4/10/2016,6890000.0,microempresarial
10099,masculino,comercio,variedades,aranjuez,1,4.0,23/05/2018,5250000.0,microempresarial
10100,femenino,comercio,comidas rapidas,robledo,2,7.0,9/08/2017,7377000.0,microempresarial
10101,masculino,industria,fabrica de ,florencia,3,5.0,13/09/2017,4000000.0,microempresarial
10102,masculino,industria,carpinteria,santa elena central,2,90.0,25/01/2018,2000000.0,microempresarial
10103,femenino,industria,fabrica de ,belen,2,16.0,12/06/2017,7300000.0,microempresarial
10104,femenino,industria,variedades,villa del socorro,1,2.0,24/01/2018,7800000.0,microempresarial
10105,masculino,comercio,comidas rapidas,belen,3,16.0,18/03/2019,6000000.0,microempresarial
10106,masculino,servicio,comidas rapidas,san javier no.1,1,13.0,23/08/2017,7377000.0,microempresarial
10107,femenino,comercio,tienda,las palmas,2,10.0,14/07/2016,6000000.0,microempresarial
10108,femenino,comercio,variedades,antonio nariño,3,13.0,4/05/2018,780000.0,microempresarial
10109,femenino,comercio,variedades,andalucia,2,2.0,29/08/2018,7000000.0,microempresarial
10110,masculino,comercio,comidas rapidas,manrique central no. 1,1,4.0,7/12/2018,7800000.0,microempresarial
10111,femenino,comercio,variedades,manrique central no. 2,2,3.0,4/05/2017,7377000.0,microempresarial
10112,femenino,comercio,restaurante,barrio caicedo,1,9.0,25/10/2018,7800000.0,microempresarial
10114,femenino,comercio,tienda,manrique oriental,2,4.0,19/02/2019,6000000.0,microempresarial
10115,femenino,industria,fabrica de ,popular,2,1.0,30/10/2018,3500000.0,microempresarial
10117,femenino,industria,fabrica de ,castilla,3,5.0,30/09/2016,6890000.0,microempresarial
10118,femenino,comercio,almacen de ropa en ,palermo,2,4.0,28/11/2017,7377000.0,microempresarial
10119,femenino,comercio,tienda_naturista,campo valdes no. 1,3,4.0,7/02/2018,5000000.0,microempresarial
10120,femenino,servicio,peluqueria,cabecera san cristobal,1,60.0,7/06/2017,4000000.0,microempresarial
10121,femenino,industria,fabrica de ,santo domingo savio ,2,1.0,3/10/2018,7800000.0,microempresarial
10122,femenino,comercio,tienda,manrique central no. 1,2,4.0,24/09/2018,5000000.0,microempresarial
10123,masculino,servicio,recreativo-educativo,campo-valdes-no.-1,2,4.0,7/03/2019,6600000.0,microempresarial
10124,femenino,comercio,variedades,villa del socorro,2,2.0,28/05/2018,7800000.0,microempresarial
10125,femenino,comercio,tienda,san javier no.1,1,13.0,18/04/2016,4000000.0,microempresarial
10126,femenino,comercio,cafeteria,cristo rey,3,15.0,23/10/2017,7370000.0,microempresarial
10127,masculino,agropecuaria,variedades,la floresta,2,12.0,6/09/2016,68900000.0,microempresarial
10128,masculino,comercio,comidas rapidas,santo domingo savio ,1,1.0,31/10/2018,1000000.0,microempresarial
10129,femenino,servicio,panaderia,pablo vi,2,2.0,3/10/2018,2250000.0,microempresarial
10130,masculino,comercio,variedades,altavista,1,70.0,25/01/2018,1200000.0,microempresarial
10131,femenino,comercio,variedades,centro admtivo,3,10.0,2/02/2017,7377000.0,microempresarial
10132,femenino,comercio,tienda de helados,manrique central no. 2,2,3.0,26/02/2016,6500000.0,microempresarial
10133,masculino,agropecuaria,sembrados,cabecera san cristobal,2,60.0,3/03/2017,14700000.0,microempresarial
10134,masculino,comercio,variedades,villatina,1,9.0,5/02/2019,6000000.0,microempresarial
10135,femenino,comercio,productos de belleza,buenos aires,2,9.0,30/06/2017,7337000.0,microempresarial
10136,femenino,comercio,variedades,villa niza,2,2.0,13/02/2018,7800000.0,microempresarial
10137,femenino,comercio,tienda de helados,robledo,1,7.0,14/09/2018,7000000.0,microempresarial
10138,masculino,servicio,mantenimiento en ,villa hermosa,3,8.0,3/10/2018,257230.0,microempresarial
10139,femenino,industria,fabrica de ,belen,2,16.0,16/11/2016,6890000.0,microempresarial
10140,masculino,comercio,fabrica de alimentos,santa monica,2,12.0,15/03/2018,7800000.0,microempresarial
10141,femenino,servicio,comidas_rapidas,la milagrosa,3,9.0,1/02/2018,1500000.0,microempresarial
10142,femenino,comercio,tienda,manrique oriental,1,3.0,28/07/2016,6000000.0,microempresarial
10143,masculino,servicio,peluqueria,moravia,2,4.0,25/04/2018,7000000.0,microempresarial
10144,masculino,servicio,barberia,santo domingo savio ,1,1.0,16/05/2018,3000000.0,microempresarial
10145,masculino,comercio,variedades,belen,2,13.0,2/11/2017,7377000.0,microempresarial
10146,femenino,servicio,variedades,aranjuez,2,4.0,2017/08/18,7300000.0,microempresarial
10147,masculino,comercio,tienda de helados,alfonso lopez,3,5.0,2018/05/30,5000000.0,microempresarial
10148,masculino,comercio,fabrica de ,enciso,2,8.0,20/03/2019,8200000.0,microempresarial
10149,femenino,comercio,variedades,santa rosa de lima,2,13.0,2018/05/28,5000000.0,microempresarial
10150,femenino,industria,fabrica de calzado,el salvador,3,9.0,15/03/2019,3000000.0,microempresarial
10151,femenino,industria,fabrica de ,santa cruz,2,2.0,6/10/2017,2000000.0,microempresarial
10152,femenino,comercio,variedades,manrique central no. 1,2,4.0,3/10/2018,6000000.0,microempresarial
10153,masculino,servicio,mantenimiento en ,robledo,3,7.0,8/02/2019,2000000.0,microempresarial
10154,masculino,servicio,comidas rapidas,robledo,3,7.0,2/08/2018,7800000.0,microempresarial
10155,femenino,comercio,almacen de ropa en ,aranjuez,3,4.0,2/05/2018,7000000.0,microempresarial
10156,masculino,industria,fabrica de ,picachito,1,6.0,26/11/2018,7800000.0,microempresarial
10157,femenino,comercio,variedades,buenos aires,3,9.0,8/03/2017,7300000.0,microempresarial
10158,masculino,servicio,variedades,el salvador,3,9.0,2/11/2017,7300000.0,microempresarial
10159,femenino,industria,fabrica de ,manrique central no. 1,2,4.0,12/10/2017,6000000.0,microempresarial
10160,femenino,servicio,fabrica de ,enciso,2,8.0,16/11/2016,6000000.0,microempresarial
10161,femenino,agropecuaria,sembrados,santa elena central,2,90.0,2016/09/13,13000000.0,agropecuaria
10163,femenino,comercio,carniceria,robledo,3,7.0,13/10/2017,4000000.0,microempresarial
10164,femenino,comercio,variedades,san pablo,1,1.0,9/08/2016,3000000.0,microempresarial
10165,masculino,comercio,miscelanea,moravia,2,4.0,14/10/2016,4000000.0,microempresarial
10166,femenino,servicio,tienda,aranjuez,3,4.0,19/11/2016,6000000.0,microempresarial
